method,sample_id,latency_ms
Static-3T,1151,10.17
Static-3T,1152,10.17
Static-3T,1153,10.17
Static-3T,1154,10.17
Static-3T,1155,10.18
Static-3T,1156,10.18
Static-3T,1157,10.18
Static-3T,1158,10.18
Static-3T,1159,10.19
Static-3T,1160,10.19
Static-3T,1161,10.19
Static-3T,1162,10.19
Static-3T,1163,10.2
Static-3T,1164,10.2
Static-3T,1165,10.2
Static-3T,1166,10.2
Static-3T,1167,10.21
Static-3T,1168,10.21
Static-3T,1169,10.21
Static-3T,1170,10.22
Static-3T,1171,10.22
Static-3T,1172,10.22
Static-3T,1173,10.22
Static-3T,1174,10.22
Static-3T,1175,10.23
Static-3T,1176,10.23
Static-3T,1177,10.23
Static-3T,1178,10.23
Static-3T,1179,10.24
Static-3T,1180,10.24
Static-3T,1181,10.24
Static-3T,1182,10.25
Static-3T,1183,10.25
Static-3T,1184,10.25
Static-3T,1185,10.25
Static-3T,1186,10.26
Static-3T,1187,10.26
Static-3T,1188,10.26
Static-3T,1189,10.26
Static-3T,1190,10.27
Static-3T,1191,10.27
Static-3T,1192,10.27
Static-3T,1193,10.27
Static-3T,1194,10.28
Static-3T,1195,10.28
Static-3T,1196,10.28
Static-3T,1197,10.28
Static-3T,1198,10.29
Static-3T,1199,10.29
Static-3T,1200,10.29
Static-3T,1201,10.29
Static-3T,1202,10.3
Static-3T,1203,10.3
Static-3T,1204,10.3
Static-3T,1205,10.3
Static-3T,1206,10.31
Static-3T,1207,10.31
Static-3T,1208,10.31
Static-3T,1209,10.32
Static-3T,1210,10.32
Static-3T,1211,10.32
Static-3T,1212,10.32
Static-3T,1213,10.33
Static-3T,1214,10.33
Static-3T,1215,10.33
Static-3T,1216,10.33
Static-3T,1217,10.34
Static-3T,1218,10.34
Static-3T,1219,10.34
Static-3T,1220,10.34
Static-3T,1221,10.35
Static-3T,1222,10.35
Static-3T,1223,10.35
Static-3T,1224,10.35
Static-3T,1225,10.36
Static-3T,1226,10.36
Static-3T,1227,10.36
Static-3T,1228,10.37
Static-3T,1229,10.37
Static-3T,1230,10.37
Static-3T,1231,10.37
Static-3T,1232,10.37
Static-3T,1233,10.38
Static-3T,1234,10.38
Static-3T,1235,10.38
Static-3T,1236,10.39
Static-3T,1237,10.39
Static-3T,1238,10.39
Static-3T,1239,10.39
Static-3T,1240,10.4
Static-3T,1241,10.4
Static-3T,1242,10.4
Static-3T,1243,10.4
Static-3T,1244,10.41
Static-3T,1245,10.41
Static-3T,1246,10.41
Static-3T,1247,10.42
Static-3T,1248,10.42
Static-3T,1249,10.42
Static-3T,1250,10.42
Static-3T,1251,10.42
Static-3T,1252,10.43
Static-3T,1253,10.43
Static-3T,1254,10.43
Static-3T,1255,10.44
Static-3T,1256,10.44
Static-3T,1257,10.44
Static-3T,1258,10.44
Static-3T,1259,10.45
Static-3T,1260,10.45
Static-3T,1261,10.45
Static-3T,1262,10.46
Static-3T,1263,10.46
Static-3T,1264,10.46
Static-3T,1265,10.46
Static-3T,1266,10.46
Static-3T,1267,10.47
Static-3T,1268,10.47
Static-3T,1269,10.47
Static-3T,1270,10.47
Static-3T,1271,10.48
Static-3T,1272,10.48
Static-3T,1273,10.48
Static-3T,1274,10.49
Static-3T,1275,10.49
Static-3T,1276,10.49
Static-3T,1277,10.5
Static-3T,1278,10.5
Static-3T,1279,10.5
Static-3T,1280,10.5
Static-3T,1281,10.5
Static-3T,1282,10.51
Static-3T,1283,10.51
Static-3T,1284,10.51
Static-3T,1285,10.51
Static-3T,1286,10.52
Static-3T,1287,10.52
Static-3T,1288,10.52
Static-3T,1289,10.52
Static-3T,1290,10.53
Static-3T,1291,10.53
Static-3T,1292,10.53
Static-3T,1293,10.54
Static-3T,1294,10.54
Static-3T,1295,10.54
Static-3T,1296,10.54
Static-3T,1297,10.55
Static-3T,1298,10.55
Static-3T,1299,10.55
Static-3T,1300,10.56
Static-3T,1301,10.56
Static-3T,1302,10.56
Static-3T,1303,10.56
Static-3T,1304,10.57
Static-3T,1305,10.57
Static-3T,1306,10.57
Static-3T,1307,10.58
Static-3T,1308,10.58
Static-3T,1309,10.58
Static-3T,1310,10.58
Static-3T,1311,10.59
Static-3T,1312,10.59
Static-3T,1313,10.59
Static-3T,1314,10.59
Static-3T,1315,10.6
Static-3T,1316,10.6
Static-3T,1317,10.6
Static-3T,1318,10.6
Static-3T,1319,10.61
Static-3T,1320,10.61
Static-3T,1321,10.61
Static-3T,1322,10.61
Static-3T,1323,10.62
Static-3T,1324,10.62
Static-3T,1325,10.62
Static-3T,1326,10.62
Static-3T,1327,10.63
Static-3T,1328,10.63
Static-3T,1329,10.63
Static-3T,1330,10.64
Static-3T,1331,10.64
Static-3T,1332,10.64
Static-3T,1333,10.64
Static-3T,1334,10.65
Static-3T,1335,10.65
Static-3T,1336,10.65
Static-3T,1337,10.65
Static-3T,1338,10.66
Static-3T,1339,10.66
Static-3T,1340,10.66
Static-3T,1341,10.67
Static-3T,1342,10.67
Static-3T,1343,10.67
Static-3T,1344,10.67
Static-3T,1345,10.68
Static-3T,1346,10.68
Static-3T,1347,10.68
Static-3T,1348,10.68
Static-3T,1349,10.69
Static-3T,1350,10.69
Static-3T,1351,10.69
Static-3T,1352,10.7
Static-3T,1353,10.7
Static-3T,1354,10.7
Static-3T,1355,10.7
Static-3T,1356,10.71
Static-3T,1357,10.71
Static-3T,1358,10.71
Static-3T,1359,10.71
Static-3T,1360,10.72
Static-3T,1361,10.72
Static-3T,1362,10.72
Static-3T,1363,10.73
Static-3T,1364,10.73
Static-3T,1365,10.73
Static-3T,1366,10.73
Static-3T,1367,10.74
Static-3T,1368,10.74
Static-3T,1369,10.74
Static-3T,1370,10.74
Static-3T,1371,10.74
Static-3T,1372,10.75
Static-3T,1373,10.75
Static-3T,1374,10.75
Static-3T,1375,10.76
Static-3T,1376,10.76
Static-3T,1377,10.76
Static-3T,1378,10.77
Static-3T,1379,10.77
Static-3T,1380,10.77
Static-3T,1381,10.77
Static-3T,1382,10.78
Static-3T,1383,10.78
Static-3T,1384,10.78
Static-3T,1385,10.78
Static-3T,1386,10.79
Static-3T,1387,10.79
Static-3T,1388,10.79
Static-3T,1389,10.79
Static-3T,1390,10.8
Static-3T,1391,10.8
Static-3T,1392,10.8
Static-3T,1393,10.8
Static-3T,1394,10.81
Static-3T,1395,10.81
Static-3T,1396,10.81
Static-3T,1397,10.82
Static-3T,1398,10.82
Static-3T,1399,10.82
Static-3T,1400,10.82
Static-3T,1401,10.83
Static-3T,1402,10.83
Static-3T,1403,10.83
Static-3T,1404,10.84
Static-3T,1405,10.84
Static-3T,1406,10.84
Static-3T,1407,10.84
Static-3T,1408,10.85
Static-3T,1409,10.85
Static-3T,1410,10.85
Static-3T,1411,10.86
Static-3T,1412,10.86
Static-3T,1413,10.86
Static-3T,1414,10.86
Static-3T,1415,10.87
Static-3T,1416,10.87
Static-3T,1417,10.87
Static-3T,1418,10.88
Static-3T,1419,10.88
Static-3T,1420,10.88
Static-3T,1421,10.88
Static-3T,1422,10.88
Static-3T,1423,10.89
Static-3T,1424,10.89
Static-3T,1425,10.89
Static-3T,1426,10.9
Static-3T,1427,10.9
Static-3T,1428,10.9
Static-3T,1429,10.91
Static-3T,1430,10.91
Static-3T,1431,10.91
Static-3T,1432,10.91
Static-3T,1433,10.92
Static-3T,1434,10.92
Static-3T,1435,10.92
Static-3T,1436,10.92
Static-3T,1437,10.93
Static-3T,1438,10.93
Static-3T,1439,10.93
Static-3T,1440,10.94
Static-3T,1441,10.94
Static-3T,1442,10.94
Static-3T,1443,10.94
Static-3T,1444,10.95
Static-3T,1445,10.95
Static-3T,1446,10.95
Static-3T,1447,10.96
Static-3T,1448,10.96
Static-3T,1449,10.96
Static-3T,1450,10.96
Static-3T,1451,10.97
Static-3T,1452,10.97
Static-3T,1453,10.97
Static-3T,1454,10.97
Static-3T,1455,10.98
Static-3T,1456,10.98
Static-3T,1457,10.98
Static-3T,1458,10.98
Static-3T,1459,10.99
Static-3T,1460,10.99
Static-3T,1461,10.99
Static-3T,1462,11.0
Static-3T,1463,11.0
Static-3T,1464,11.0
Static-3T,1465,11.01
Static-3T,1466,11.01
Static-3T,1467,11.01
Static-3T,1468,11.01
Static-3T,1469,11.02
Static-3T,1470,11.02
Static-3T,1471,11.02
Static-3T,1472,11.02
Static-3T,1473,11.03
Static-3T,1474,11.03
Static-3T,1475,11.03
Static-3T,1476,11.03
Static-3T,1477,11.04
Static-3T,1478,11.04
Static-3T,1479,11.04
Static-3T,1480,11.04
Static-3T,1481,11.05
Static-3T,1482,11.05
Static-3T,1483,11.05
Static-3T,1484,11.06
Static-3T,1485,11.06
Static-3T,1486,11.06
Static-3T,1487,11.06
Static-3T,1488,11.07
Static-3T,1489,11.07
Static-3T,1490,11.08
Static-3T,1491,11.08
Static-3T,1492,11.08
Static-3T,1493,11.08
Static-3T,1494,11.08
Static-3T,1495,11.09
Static-3T,1496,11.09
Static-3T,1497,11.09
Static-3T,1498,11.1
Static-3T,1499,11.1
Static-3T,1500,11.1
Static-3T,1501,11.1
Static-3T,1502,11.11
Static-3T,1503,11.11
Static-3T,1504,11.11
Static-3T,1505,11.12
Static-3T,1506,11.12
Static-3T,1507,11.12
Static-3T,1508,11.12
Static-3T,1509,11.13
Static-3T,1510,11.13
Static-3T,1511,11.13
Static-3T,1512,11.14
Static-3T,1513,11.14
Static-3T,1514,11.14
Static-3T,1515,11.15
Static-3T,1516,11.15
Static-3T,1517,11.15
Static-3T,1518,11.15
Static-3T,1519,11.16
Static-3T,1520,11.16
Static-3T,1521,11.16
Static-3T,1522,11.16
Static-3T,1523,11.17
Static-3T,1524,11.17
Static-3T,1525,11.17
Static-3T,1526,11.18
Static-3T,1527,11.18
Static-3T,1528,11.18
Static-3T,1529,11.18
Static-3T,1530,11.19
Static-3T,1531,11.19
Static-3T,1532,11.19
Static-3T,1533,11.2
Static-3T,1534,11.2
Static-3T,1535,11.2
Static-3T,1536,11.2
Static-3T,1537,11.21
Static-3T,1538,11.21
Static-3T,1539,11.21
Static-3T,1540,11.21
Static-3T,1541,11.22
Static-3T,1542,11.22
Static-3T,1543,11.22
Static-3T,1544,11.23
Static-3T,1545,11.23
Static-3T,1546,11.23
Static-3T,1547,11.23
Static-3T,1548,11.24
Static-3T,1549,11.24
Static-3T,1550,11.24
Static-3T,1551,11.25
Static-3T,1552,11.25
Static-3T,1553,11.25
Static-3T,1554,11.26
Static-3T,1555,11.26
Static-3T,1556,11.26
Static-3T,1557,11.26
Static-3T,1558,11.27
Static-3T,1559,11.27
Static-3T,1560,11.27
Static-3T,1561,11.27
Static-3T,1562,11.28
Static-3T,1563,11.28
Static-3T,1564,11.28
Static-3T,1565,11.29
Static-3T,1566,11.29
Static-3T,1567,11.29
Static-3T,1568,11.3
Static-3T,1569,11.3
Static-3T,1570,11.3
Static-3T,1571,11.3
Static-3T,1572,11.3
Static-3T,1573,11.31
Static-3T,1574,11.31
Static-3T,1575,11.32
Static-3T,1576,11.32
Static-3T,1577,11.32
Static-3T,1578,11.32
Static-3T,1579,11.33
Static-3T,1580,11.33
Static-3T,1581,11.33
Static-3T,1582,11.33
Static-3T,1583,11.34
Static-3T,1584,11.34
Static-3T,1585,11.34
Static-3T,1586,11.35
Static-3T,1587,11.35
Static-3T,1588,11.35
Static-3T,1589,11.35
Static-3T,1590,11.36
Static-3T,1591,11.36
Static-3T,1592,11.36
Static-3T,1593,11.37
Static-3T,1594,11.37
Static-3T,1595,11.37
Static-3T,1596,11.37
Static-3T,1597,11.38
Static-3T,1598,11.38
Static-3T,1599,11.38
Static-3T,1600,11.39
Static-3T,1601,11.39
Static-3T,1602,11.39
Static-3T,1603,11.39
Static-3T,1604,11.4
Static-3T,1605,11.4
Static-3T,1606,11.4
Static-3T,1607,11.41
Static-3T,1608,11.41
Static-3T,1609,11.41
Static-3T,1610,11.41
Static-3T,1611,11.42
Static-3T,1612,11.42
Static-3T,1613,11.42
Static-3T,1614,11.43
Static-3T,1615,11.43
Static-3T,1616,11.43
Static-3T,1617,11.44
Static-3T,1618,11.44
Static-3T,1619,11.44
Static-3T,1620,11.44
Static-3T,1621,11.45
Static-3T,1622,11.45
Static-3T,1623,11.45
Static-3T,1624,11.45
Static-3T,1625,11.46
Static-3T,1626,11.46
Static-3T,1627,11.46
Static-3T,1628,11.47
Static-3T,1629,11.47
Static-3T,1630,11.47
Static-3T,1631,11.48
Static-3T,1632,11.48
Static-3T,1633,11.48
Static-3T,1634,11.48
Static-3T,1635,11.49
Static-3T,1636,11.49
Static-3T,1637,11.49
Static-3T,1638,11.5
Static-3T,1639,11.5
Static-3T,1640,11.5
Static-3T,1641,11.51
Static-3T,1642,11.51
Static-3T,1643,11.51
Static-3T,1644,11.51
Static-3T,1645,11.52
Static-3T,1646,11.52
Static-3T,1647,11.52
Static-3T,1648,11.53
Static-3T,1649,11.53
Static-3T,1650,11.53
Static-3T,1651,11.53
Static-3T,1652,11.54
Static-3T,1653,11.54
Static-3T,1654,11.54
Static-3T,1655,11.55
Static-3T,1656,11.55
Static-3T,1657,11.55
Static-3T,1658,11.55
Static-3T,1659,11.56
Static-3T,1660,11.56
Static-3T,1661,11.56
Static-3T,1662,11.57
Static-3T,1663,11.57
Static-3T,1664,11.57
Static-3T,1665,11.58
Static-3T,1666,11.58
Static-3T,1667,11.58
Static-3T,1668,11.58
Static-3T,1669,11.59
Static-3T,1670,11.59
Static-3T,1671,11.59
Static-3T,1672,11.6
Static-3T,1673,11.6
Static-3T,1674,11.6
Static-3T,1675,11.6
Static-3T,1676,11.61
Static-3T,1677,11.61
Static-3T,1678,11.61
Static-3T,1679,11.62
Static-3T,1680,11.62
Static-3T,1681,11.62
Static-3T,1682,11.62
Static-3T,1683,11.63
Static-3T,1684,11.63
Static-3T,1685,11.63
Static-3T,1686,11.64
Static-3T,1687,11.64
Static-3T,1688,11.64
Static-3T,1689,11.64
Static-3T,1690,11.65
Static-3T,1691,11.65
Static-3T,1692,11.65
Static-3T,1693,11.66
Static-3T,1694,11.66
Static-3T,1695,11.66
Static-3T,1696,11.66
Static-3T,1697,11.67
Static-3T,1698,11.67
Static-3T,1699,11.67
Static-3T,1700,11.68
Static-3T,1701,11.68
Static-3T,1702,11.68
Static-3T,1703,11.69
Static-3T,1704,11.69
Static-3T,1705,11.69
Static-3T,1706,11.69
Static-3T,1707,11.7
Static-3T,1708,11.7
Static-3T,1709,11.7
Static-3T,1710,11.71
Static-3T,1711,11.71
Static-3T,1712,11.71
Static-3T,1713,11.72
Static-3T,1714,11.72
Static-3T,1715,11.72
Static-3T,1716,11.72
Static-3T,1717,11.73
Static-3T,1718,11.73
Static-3T,1719,11.73
Static-3T,1720,11.74
Static-3T,1721,11.74
Static-3T,1722,11.74
Static-3T,1723,11.74
Static-3T,1724,11.75
Static-3T,1725,11.75
Static-3T,1726,11.76
Static-3T,1727,11.76
Static-3T,1728,11.76
Static-3T,1729,11.76
Static-3T,1730,11.76
Static-3T,1731,11.77
Static-3T,1732,11.77
Static-3T,1733,11.78
Static-3T,1734,11.78
Static-3T,1735,11.78
Static-3T,1736,11.78
Static-3T,1737,11.79
Static-3T,1738,11.79
Static-3T,1739,11.79
Static-3T,1740,11.8
Static-3T,1741,11.8
Static-3T,1742,11.8
Static-3T,1743,11.8
Static-3T,1744,11.81
Static-3T,1745,11.81
Static-3T,1746,11.82
Static-3T,1747,11.82
Static-3T,1748,11.82
Static-3T,1749,11.82
Static-3T,1750,11.83
Static-3T,1751,11.83
Static-3T,1752,11.83
Static-3T,1753,11.84
Static-3T,1754,11.84
Static-3T,1755,11.84
Static-3T,1756,11.84
Static-3T,1757,11.85
Static-3T,1758,11.85
Static-3T,1759,11.85
Static-3T,1760,11.86
Static-3T,1761,11.86
Static-3T,1762,11.86
Static-3T,1763,11.86
Static-3T,1764,11.87
Static-3T,1765,11.87
Static-3T,1766,11.87
Static-3T,1767,11.88
Static-3T,1768,11.88
Static-3T,1769,11.88
Static-3T,1770,11.89
Static-3T,1771,11.89
Static-3T,1772,11.89
Static-3T,1773,11.89
Static-3T,1774,11.9
Static-3T,1775,11.9
Static-3T,1776,11.9
Static-3T,1777,11.91
Static-3T,1778,11.91
Static-3T,1779,11.91
Static-3T,1780,11.92
Static-3T,1781,11.92
Static-3T,1782,11.92
Static-3T,1783,11.92
Static-3T,1784,11.93
Static-3T,1785,11.93
Static-3T,1786,11.93
Static-3T,1787,11.94
Static-3T,1788,11.94
Static-3T,1789,11.94
Static-3T,1790,11.95
Static-3T,1791,11.95
Static-3T,1792,11.95
Static-3T,1793,11.95
Static-3T,1794,11.96
Static-3T,1795,11.96
Static-3T,1796,11.96
Static-3T,1797,11.97
Static-3T,1798,11.97
Static-3T,1799,11.97
Static-3T,1800,11.98
Static-3T,1801,11.98
Static-3T,1802,11.98
Static-3T,1803,11.98
Static-3T,1804,11.99
Static-3T,1805,11.99
Static-3T,1806,11.99
Static-3T,1807,12.0
Static-3T,1808,12.0
Static-3T,1809,12.0
Static-3T,1810,12.01
Static-3T,1811,12.01
Static-3T,1812,12.01
Static-3T,1813,12.01
Static-3T,1814,12.02
Static-3T,1815,12.02
Static-3T,1816,12.02
Static-3T,1817,12.03
Static-3T,1818,12.03
Static-3T,1819,12.03
Static-3T,1820,12.04
Static-3T,1821,12.04
Static-3T,1822,12.04
Static-3T,1823,12.05
Static-3T,1824,12.05
Static-3T,1825,12.05
Static-3T,1826,12.06
Static-3T,1827,12.06
Static-3T,1828,12.06
Static-3T,1829,12.06
Static-3T,1830,12.07
Static-3T,1831,12.07
Static-3T,1832,12.07
Static-3T,1833,12.08
Static-3T,1834,12.08
Static-3T,1835,12.08
Static-3T,1836,12.09
Static-3T,1837,12.09
Static-3T,1838,12.09
Static-3T,1839,12.09
Static-3T,1840,12.1
Static-3T,1841,12.1
Static-3T,1842,12.1
Static-3T,1843,12.11
Static-3T,1844,12.11
Static-3T,1845,12.11
Static-3T,1846,12.12
Static-3T,1847,12.12
Static-3T,1848,12.12
Static-3T,1849,12.13
Static-3T,1850,12.13
Static-3T,1851,12.13
Static-3T,1852,12.14
Static-3T,1853,12.14
Static-3T,1854,12.14
Static-3T,1855,12.14
Static-3T,1856,12.15
Static-3T,1857,12.15
Static-3T,1858,12.15
Static-3T,1859,12.16
Static-3T,1860,12.16
Static-3T,1861,12.16
Static-3T,1862,12.16
Static-3T,1863,12.17
Static-3T,1864,12.17
Static-3T,1865,12.17
Static-3T,1866,12.18
Static-3T,1867,12.18
Static-3T,1868,12.18
Static-3T,1869,12.19
Static-3T,1870,12.19
Static-3T,1871,12.19
Static-3T,1872,12.2
Static-3T,1873,12.2
Static-3T,1874,12.2
Static-3T,1875,12.21
Static-3T,1876,12.21
Static-3T,1877,12.21
Static-3T,1878,12.22
Static-3T,1879,12.22
Static-3T,1880,12.22
Static-3T,1881,12.22
Static-3T,1882,12.23
Static-3T,1883,12.23
Static-3T,1884,12.23
Static-3T,1885,12.24
Static-3T,1886,12.24
Static-3T,1887,12.24
Static-3T,1888,12.25
Static-3T,1889,12.25
Static-3T,1890,12.25
Static-3T,1891,12.25
Static-3T,1892,12.26
Static-3T,1893,12.26
Static-3T,1894,12.26
Static-3T,1895,12.27
Static-3T,1896,12.27
Static-3T,1897,12.27
Static-3T,1898,12.28
Static-3T,1899,12.28
Static-3T,1900,12.28
Static-3T,1901,12.28
Static-3T,1902,12.29
Static-3T,1903,12.29
Static-3T,1904,12.29
Static-3T,1905,12.3
Static-3T,1906,12.3
Static-3T,1907,12.3
Static-3T,1908,12.31
Static-3T,1909,12.31
Static-3T,1910,12.31
Static-3T,1911,12.32
Static-3T,1912,12.32
Static-3T,1913,12.32
Static-3T,1914,12.33
Static-3T,1915,12.33
Static-3T,1916,12.33
Static-3T,1917,12.34
Static-3T,1918,12.34
Static-3T,1919,12.34
Static-3T,1920,12.34
Static-3T,1921,12.35
Static-3T,1922,12.35
Static-3T,1923,12.35
Static-3T,1924,12.36
Static-3T,1925,12.36
Static-3T,1926,12.36
Static-3T,1927,12.37
Static-3T,1928,12.37
Static-3T,1929,12.37
Static-3T,1930,12.37
Static-3T,1931,12.38
Static-3T,1932,12.38
Static-3T,1933,12.38
Static-3T,1934,12.39
Static-3T,1935,12.39
Static-3T,1936,12.39
Static-3T,1937,12.4
Static-3T,1938,12.4
Static-3T,1939,12.4
Static-3T,1940,12.41
Static-3T,1941,12.41
Static-3T,1942,12.41
Static-3T,1943,12.42
Static-3T,1944,12.42
Static-3T,1945,12.42
Static-3T,1946,12.43
Static-3T,1947,12.43
Static-3T,1948,12.43
Static-3T,1949,12.44
Static-3T,1950,12.44
Static-3T,1951,12.44
Static-3T,1952,12.44
Static-3T,1953,12.45
Static-3T,1954,12.45
Static-3T,1955,12.45
Static-3T,1956,12.46
Static-3T,1957,12.46
Static-3T,1958,12.46
Static-3T,1959,12.47
Static-3T,1960,12.47
Static-3T,1961,12.47
Static-3T,1962,12.48
Static-3T,1963,12.48
Static-3T,1964,12.48
Static-3T,1965,12.48
Static-3T,1966,12.49
Static-3T,1967,12.49
Static-3T,1968,12.49
Static-3T,1969,12.5
Static-3T,1970,12.5
Static-3T,1971,12.51
Static-3T,1972,12.51
Static-3T,1973,12.51
Static-3T,1974,12.52
Static-3T,1975,12.52
Static-3T,1976,12.52
Static-3T,1977,12.52
Static-3T,1978,12.53
Static-3T,1979,12.53
Static-3T,1980,12.53
Static-3T,1981,12.54
Static-3T,1982,12.54
Static-3T,1983,12.54
Static-3T,1984,12.54
Static-3T,1985,12.55
Static-3T,1986,12.55
Static-3T,1987,12.56
Static-3T,1988,12.56
Static-3T,1989,12.56
Static-3T,1990,12.57
Static-3T,1991,12.57
Static-3T,1992,12.57
Static-3T,1993,12.57
Static-3T,1994,12.58
Static-3T,1995,12.58
Static-3T,1996,12.58
Static-3T,1997,12.59
Static-3T,1998,12.59
Static-3T,1999,12.59
Static-3T,2000,12.6
Static-3T,2001,12.6
Static-3T,2002,12.6
Static-3T,2003,12.61
Static-3T,2004,12.61
Static-3T,2005,12.61
Static-3T,2006,12.62
Static-3T,2007,12.62
Static-3T,2008,12.62
Static-3T,2009,12.63
Static-3T,2010,12.63
Static-3T,2011,12.63
Static-3T,2012,12.64
Static-3T,2013,12.64
Static-3T,2014,12.64
Static-3T,2015,12.65
Static-3T,2016,12.65
Static-3T,2017,12.65
Static-3T,2018,12.65
Static-3T,2019,12.66
Static-3T,2020,12.66
Static-3T,2021,12.66
Static-3T,2022,12.67
Static-3T,2023,12.67
Static-3T,2024,12.67
Static-3T,2025,12.68
Static-3T,2026,12.68
Static-3T,2027,12.68
Static-3T,2028,12.69
Static-3T,2029,12.69
Static-3T,2030,12.69
Static-3T,2031,12.7
Static-3T,2032,12.7
Static-3T,2033,12.7
Static-3T,2034,12.7
Static-3T,2035,12.71
Static-3T,2036,12.71
Static-3T,2037,12.72
Static-3T,2038,12.72
Static-3T,2039,12.72
Static-3T,2040,12.73
Static-3T,2041,12.73
Static-3T,2042,12.73
Static-3T,2043,12.73
Static-3T,2044,12.74
Static-3T,2045,12.74
Static-3T,2046,12.74
Static-3T,2047,12.75
Static-3T,2048,12.75
Static-3T,2049,12.75
Static-3T,2050,12.76
Static-3T,2051,12.76
Static-3T,2052,12.76
Static-3T,2053,12.77
Static-3T,2054,12.77
Static-3T,2055,12.77
Static-3T,2056,12.77
Static-3T,2057,12.78
Static-3T,2058,12.78
Static-3T,2059,12.79
Static-3T,2060,12.79
Static-3T,2061,12.79
Static-3T,2062,12.79
Static-3T,2063,12.8
Static-3T,2064,12.8
Static-3T,2065,12.8
Static-3T,2066,12.81
Static-3T,2067,12.81
Static-3T,2068,12.82
Static-3T,2069,12.82
Static-3T,2070,12.82
Static-3T,2071,12.82
Static-3T,2072,12.83
Static-3T,2073,12.83
Static-3T,2074,12.83
Static-3T,2075,12.84
Static-3T,2076,12.84
Static-3T,2077,12.84
Static-3T,2078,12.85
Static-3T,2079,12.85
Static-3T,2080,12.85
Static-3T,2081,12.86
Static-3T,2082,12.86
Static-3T,2083,12.86
Static-3T,2084,12.87
Static-3T,2085,12.87
Static-3T,2086,12.87
Static-3T,2087,12.88
Static-3T,2088,12.88
Static-3T,2089,12.88
Static-3T,2090,12.89
Static-3T,2091,12.89
Static-3T,2092,12.89
Static-3T,2093,12.9
Static-3T,2094,12.9
Static-3T,2095,12.9
Static-3T,2096,12.9
Static-3T,2097,12.91
Static-3T,2098,12.91
Static-3T,2099,12.92
Static-3T,2100,12.92
Static-3T,2101,12.92
Static-3T,2102,12.93
Static-3T,2103,12.93
Static-3T,2104,12.93
Static-3T,2105,12.94
Static-3T,2106,12.94
Static-3T,2107,12.94
Static-3T,2108,12.94
Static-3T,2109,12.95
Static-3T,2110,12.95
Static-3T,2111,12.95
Static-3T,2112,12.96
Static-3T,2113,12.96
Static-3T,2114,12.96
Static-3T,2115,12.97
Static-3T,2116,12.97
Static-3T,2117,12.97
Static-3T,2118,12.98
Static-3T,2119,12.98
Static-3T,2120,12.99
Static-3T,2121,12.99
Static-3T,2122,12.99
Static-3T,2123,12.99
Static-3T,2124,13.0
Static-3T,2125,13.0
Static-3T,2126,13.0
Static-3T,2127,13.01
Static-3T,2128,13.01
Static-3T,2129,13.01
Static-3T,2130,13.02
Static-3T,2131,13.02
Static-3T,2132,13.03
Static-3T,2133,13.03
Static-3T,2134,13.03
Static-3T,2135,13.03
Static-3T,2136,13.04
Static-3T,2137,13.04
Static-3T,2138,13.04
Static-3T,2139,13.05
Static-3T,2140,13.05
Static-3T,2141,13.05
Static-3T,2142,13.06
Static-3T,2143,13.06
Static-3T,2144,13.06
Static-3T,2145,13.06
Static-3T,2146,13.07
Static-3T,2147,13.07
Static-3T,2148,13.08
Static-3T,2149,13.08
Static-3T,2150,13.08
Static-3T,2151,13.09
Static-3T,2152,13.09
Static-3T,2153,13.09
Static-3T,2154,13.1
Static-3T,2155,13.1
Static-3T,2156,13.1
Static-3T,2157,13.11
Static-3T,2158,13.11
Static-3T,2159,13.11
Static-3T,2160,13.12
Static-3T,2161,13.12
Static-3T,2162,13.12
Static-3T,2163,13.13
Static-3T,2164,13.13
Static-3T,2165,13.13
Static-3T,2166,13.14
Static-3T,2167,13.14
Static-3T,2168,13.14
Static-3T,2169,13.15
Static-3T,2170,13.15
Static-3T,2171,13.15
Static-3T,2172,13.15
Static-3T,2173,13.16
Static-3T,2174,13.16
Static-3T,2175,13.17
Static-3T,2176,13.17
Static-3T,2177,13.17
Static-3T,2178,13.18
Static-3T,2179,13.18
Static-3T,2180,13.18
Static-3T,2181,13.19
Static-3T,2182,13.19
Static-3T,2183,13.19
Static-3T,2184,13.2
Static-3T,2185,13.2
Static-3T,2186,13.2
Static-3T,2187,13.21
Static-3T,2188,13.21
Static-3T,2189,13.21
Static-3T,2190,13.22
Static-3T,2191,13.22
Static-3T,2192,13.22
Static-3T,2193,13.22
Static-3T,2194,13.23
Static-3T,2195,13.23
Static-3T,2196,13.24
Static-3T,2197,13.24
Static-3T,2198,13.24
Static-3T,2199,13.25
Static-3T,2200,13.25
Static-3T,2201,13.25
Static-3T,2202,13.26
Static-3T,2203,13.26
Static-3T,2204,13.26
Static-3T,2205,13.27
Static-3T,2206,13.27
Static-3T,2207,13.27
Static-3T,2208,13.28
Static-3T,2209,13.28
Static-3T,2210,13.28
Static-3T,2211,13.29
Static-3T,2212,13.29
Static-3T,2213,13.29
Static-3T,2214,13.3
Static-3T,2215,13.3
Static-3T,2216,13.3
Static-3T,2217,13.31
Static-3T,2218,13.31
Static-3T,2219,13.31
Static-3T,2220,13.32
Static-3T,2221,13.32
Static-3T,2222,13.32
Static-3T,2223,13.33
Static-3T,2224,13.33
Static-3T,2225,13.33
